ANM	Sex	groupName	AP	Slice	Name	CCF_ID	tau	new_names
EE1	female	EE	316.292496046631	10	Posterodorsal preoptic nucleus	914	4.2498197555542	Hypothalamus
EE1	female	EE	154.335351330067	18	Posterolateral visual area, layer 1	750	4.59529447555542	Isocortex
EE1	female	EE	154.335351330067	18	Posterolateral visual area, layer 2/3	269	4.42738103866577	Isocortex
EE1	female	EE	154.335351330067	18	Posterolateral visual area, layer 4	869	4.49148750305176	Isocortex
EE1	female	EE	154.335351330067	18	Posterolateral visual area, layer 5	902	4.25617361068726	Isocortex
EE1	female	EE	154.335351330067	18	Posterolateral visual area, layer 6a	377	3.95014548301697	Isocortex
EE1	female	EE	154.335351330067	18	Posterolateral visual area, layer 6b	393	3.91368269920349	Isocortex
EE1	female	EE	212.405197244147	15	Postpiriform transition area	566	4.49957609176636	Olfactory areas
EE1	female	EE	166.612593996969	17	Postrhinal area, layer 1	312782632	4.91928100585938	Isocortex
EE1	female	EE	166.612593996969	17	Postrhinal area, layer 2/3	312782636	4.50620794296265	Isocortex
EE1	female	EE	166.612593996969	17	Postrhinal area, layer 4	312782640	4.56297969818115	Isocortex
EE1	female	EE	166.612593996969	17	Postrhinal area, layer 5	312782644	4.31646299362183	Isocortex
EE1	female	EE	166.612593996969	17	Postrhinal area, layer 6a	312782648	4.36992025375366	Isocortex
EE1	female	EE	166.612593996969	17	Postrhinal area, layer 6b	312782652	4.64931869506836	Isocortex
EE1	female	EE	212.405197244147	15	Postsubiculum	1037	4.42832565307617	Hippocampal formation
EE1	female	EE	230.841646615636	14	Precommissural nucleus	50	4.70461463928223	Midbrain
EE1	female	EE	455.756224504352	3	Prelimbic area, layer 1	171	4.76000642776489	Isocortex
EE1	female	EE	455.756224504352	3	Prelimbic area, layer 2/3	304	4.32808494567871	Isocortex
EE1	female	EE	436.763387356825	4	Prelimbic area, layer 5	363	4.12842226028442	Isocortex
EE1	female	EE	419.789760237933	5	Prelimbic area, layer 6a	84	3.88191413879395	Isocortex
EE1	female	EE	392.393075846835	6	Prelimbic area, layer 6b	132	3.87170648574829	Isocortex
EE1	female	EE	166.612593996969	17	Presubiculum	1084	4.51293659210205	Hippocampal formation
EE1	female	EE	250.710406210947	13	Primary auditory area, layer 1	735	5.34079170227051	Isocortex
EE1	female	EE	250.710406210947	13	Primary auditory area, layer 2/3	251	4.84307622909546	Isocortex
EE1	female	EE	250.710406210947	13	Primary auditory area, layer 4	816	4.55402755737305	Isocortex
EE1	female	EE	250.710406210947	13	Primary auditory area, layer 5	847	4.5543212890625	Isocortex
EE1	female	EE	230.841646615636	14	Primary auditory area, layer 6a	954	4.31356191635132	Isocortex
EE1	female	EE	230.841646615636	14	Primary auditory area, layer 6b	1005	4.26027679443359	Isocortex
EE1	female	EE	419.789760237933	5	Primary motor area, Layer 1	320	5.2807822227478	Isocortex
EE1	female	EE	419.789760237933	5	Primary motor area, Layer 2/3	943	4.76735353469849	Isocortex
EE1	female	EE	419.789760237933	5	Primary motor area, Layer 5	648	4.48719310760498	Isocortex
EE1	female	EE	392.393075846835	6	Primary motor area, Layer 6a	844	4.21849250793457	Isocortex
EE1	female	EE	372.836220980765	7	Primary motor area, Layer 6b	882	4.17920541763306	Isocortex
EE1	female	EE	316.292496046631	10	Primary somatosensory area, barrel field, layer 1	981	4.93841695785522	Isocortex
EE1	female	EE	316.292496046631	10	Primary somatosensory area, barrel field, layer 2/3	201	4.54604291915894	Isocortex
EE1	female	EE	316.292496046631	10	Primary somatosensory area, barrel field, layer 4	1047	4.20751285552979	Isocortex
EE1	female	EE	316.292496046631	10	Primary somatosensory area, barrel field, layer 5	1070	4.4758996963501	Isocortex
EE1	female	EE	295.484436305621	11	Primary somatosensory area, barrel field, layer 6a	1038	4.23187112808228	Isocortex
EE1	female	EE	295.484436305621	11	Primary somatosensory area, barrel field, layer 6b	1062	4.24714183807373	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, lower limb, layer 1	1030	5.05538606643677	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, lower limb, layer 2/3	113	4.61244487762451	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, lower limb, layer 4	1094	4.41474103927612	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, lower limb, layer 5	1128	4.32808494567871	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, lower limb, layer 6a	478	4.12288618087769	Isocortex
EE1	female	EE	316.292496046631	10	Primary somatosensory area, lower limb, layer 6b	510	4.26168823242188	Isocortex
EE1	female	EE	392.393075846835	6	Primary somatosensory area, mouth, layer 1	878	5.23371505737305	Isocortex
EE1	female	EE	392.393075846835	6	Primary somatosensory area, mouth, layer 2/3	657	4.71043539047241	Isocortex
EE1	female	EE	372.836220980765	7	Primary somatosensory area, mouth, layer 4	950	4.20958089828491	Isocortex
EE1	female	EE	372.836220980765	7	Primary somatosensory area, mouth, layer 5	974	4.43423223495483	Isocortex
EE1	female	EE	372.836220980765	7	Primary somatosensory area, mouth, layer 6a	1102	4.23563671112061	Isocortex
EE1	female	EE	356.63598347527	8	Primary somatosensory area, mouth, layer 6b	2	4.16151332855225	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, nose, layer 1	558	5.09953165054321	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, nose, layer 2/3	838	4.62498044967651	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, nose, layer 4	654	4.15029001235962	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, nose, layer 5	702	4.438063621521	Isocortex
EE1	female	EE	316.292496046631	10	Primary somatosensory area, nose, layer 6a	889	4.19411277770996	Isocortex
EE1	female	EE	316.292496046631	10	Primary somatosensory area, nose, layer 6b	929	4.15663242340088	Isocortex
EE1	female	EE	295.484436305621	11	Primary somatosensory area, trunk, layer 1	1006	5.05765151977539	Isocortex
EE1	female	EE	295.484436305621	11	Primary somatosensory area, trunk, layer 2/3	670	4.59303092956543	Isocortex
EE1	female	EE	295.484436305621	11	Primary somatosensory area, trunk, layer 4	1086	4.42633056640625	Isocortex
EE1	female	EE	295.484436305621	11	Primary somatosensory area, trunk, layer 5	1111	4.32808494567871	Isocortex
EE1	female	EE	295.484436305621	11	Primary somatosensory area, trunk, layer 6a	9	4.21850967407227	Isocortex
EE1	female	EE	267.895968088984	12	Primary somatosensory area, trunk, layer 6b	461	4.14638233184814	Isocortex
EE1	female	EE	356.63598347527	8	Primary somatosensory area, unassigned, layer 1	182305693	5.16834783554077	Isocortex
EE1	female	EE	356.63598347527	8	Primary somatosensory area, unassigned, layer 2/3	182305697	4.68736696243286	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, unassigned, layer 4	182305701	4.41225433349609	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, unassigned, layer 5	182305705	4.4950909614563	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, unassigned, layer 6a	182305709	4.19859981536865	Isocortex
EE1	female	EE	316.292496046631	10	Primary somatosensory area, unassigned, layer 6b	182305713	4.10775375366211	Isocortex
EE1	female	EE	372.836220980765	7	Primary somatosensory area, upper limb, layer 1	450	5.18475294113159	Isocortex
EE1	female	EE	372.836220980765	7	Primary somatosensory area, upper limb, layer 2/3	854	4.66747665405273	Isocortex
EE1	female	EE	356.63598347527	8	Primary somatosensory area, upper limb, layer 4	577	4.3632755279541	Isocortex
EE1	female	EE	356.63598347527	8	Primary somatosensory area, upper limb, layer 5	625	4.44024801254272	Isocortex
EE1	female	EE	356.63598347527	8	Primary somatosensory area, upper limb, layer 6a	945	4.18964147567749	Isocortex
EE1	female	EE	337.289476239156	9	Primary somatosensory area, upper limb, layer 6b	1026	4.20330619812012	Isocortex
EE1	female	EE	230.841646615636	14	Primary visual area, layer 1	593	4.96364641189575	Isocortex
EE1	female	EE	230.841646615636	14	Primary visual area, layer 2/3	821	4.63826847076416	Isocortex
EE1	female	EE	230.841646615636	14	Primary visual area, layer 4	721	4.59552145004272	Isocortex
EE1	female	EE	230.841646615636	14	Primary visual area, layer 5	778	4.53258943557739	Isocortex
EE1	female	EE	230.841646615636	14	Primary visual area, layer 6a	33	4.31793165206909	Isocortex
EE1	female	EE	230.841646615636	14	Primary visual area, layer 6b	305	4.26354074478149	Isocortex
EE1	female	EE	230.841646615636	14	Prosubiculum	484682470	4.49419546127319	Hippocampal formation
EE1	female	EE	33.1366124469308	24	Pyramus (VIII)	951	4.53325986862183	Cerebellum
EE1	female	EE	295.484436305621	11	Retrochiasmatic area	173	4.46744728088379	Hypothalamus
EE1	female	EE	295.484436305621	11	Retrosplenial area, dorsal part, layer 1	442	4.71889066696167	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, dorsal part, layer 2/3	434	4.4705286026001	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, dorsal part, layer 5	610	4.50452995300293	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, dorsal part, layer 6a	274	4.3231954574585	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, dorsal part, layer 6b	330	4.35753059387207	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, lateral agranular part, layer 1	671	4.86768484115601	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, lateral agranular part, layer 2/3	965	4.5090765953064	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, lateral agranular part, layer 5	774	4.44253873825073	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, lateral agranular part, layer 6a	906	4.21488189697266	Isocortex
EE1	female	EE	267.895968088984	12	Retrosplenial area, lateral agranular part, layer 6b	279	4.23372983932495	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, ventral part, layer 1	542	4.67233180999756	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, ventral part, layer 2/3	430	4.39564752578735	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, ventral part, layer 5	687	4.51231622695923	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, ventral part, layer 6a	590	4.32808494567871	Isocortex
EE1	female	EE	295.484436305621	11	Retrosplenial area, ventral part, layer 6b	622	4.26956748962402	Isocortex
EE1	female	EE	295.484436305621	11	Rhomboid nucleus	189	4.31523561477661	Thalamus
EE1	female	EE	250.710406210947	13	Rostrolateral area, layer 1	312782604	5.17038154602051	Isocortex
EE1	female	EE	250.710406210947	13	Rostrolateral area, layer 2/3	312782608	4.83062076568604	Isocortex
EE1	female	EE	250.710406210947	13	Rostrolateral area, layer 4	312782612	4.70747995376587	Isocortex
EE1	female	EE	250.710406210947	13	Rostrolateral area, layer 5	312782616	4.69916296005249	Isocortex
EE1	female	EE	250.710406210947	13	Rostrolateral area, layer 6a	312782620	4.4401068687439	Isocortex
EE1	female	EE	250.710406210947	13	Rostrolateral area, layer 6b	312782624	4.37457656860352	Isocortex
EE1	female	EE	455.756224504352	3	Secondary motor area, layer 1	656	5.07471084594727	Isocortex
EE1	female	EE	455.756224504352	3	Secondary motor area, layer 2/3	962	4.6666407585144	Isocortex
EE1	female	EE	436.763387356825	4	Secondary motor area, layer 5	767	4.48028755187988	Isocortex
EE1	female	EE	419.789760237933	5	Secondary motor area, layer 6a	1021	4.15174913406372	Isocortex
EE1	female	EE	392.393075846835	6	Secondary motor area, layer 6b	1085	4.14859819412231	Isocortex
EE1	female	EE	337.289476239156	9	Septofimbrial nucleus	310	4.3729887008667	Striatum
EE1	female	EE	372.836220980765	7	Septohippocampal nucleus	333	3.59541821479797	Striatum
EE1	female	EE	134.542554943238	19	Simple lobule	1007	4.47535800933838	Cerebellum
EE1	female	EE	104.383973397101	21	Spinal nucleus of the trigeminal, oral part	445	4.70331048965454	Medulla
EE1	female	EE	392.393075846835	6	Striatum	477	4.12435007095337	Striatum
EE1	female	EE	230.841646615636	14	Subiculum	502	4.38838148117065	Hippocampal formation
EE1	female	EE	267.895968088984	12	Submedial nucleus of the thalamus	366	4.35058879852295	Thalamus
EE1	female	EE	230.841646615636	14	Subparafascicular area	609	4.64528465270996	Thalamus
EE1	female	EE	230.841646615636	14	Subparafascicular nucleus, magnocellular part	414	4.5349555015564	Thalamus
EE1	female	EE	295.484436305621	11	Subparaventricular zone	347	4.35132122039795	Hypothalamus
EE1	female	EE	372.836220980765	7	Substantia innominata	342	4.33663845062256	Pallidum
EE1	female	EE	166.612593996969	17	Superior central nucleus raphe	679	4.51395797729492	Pons
EE1	female	EE	212.405197244147	15	Superior colliculus, motor related, intermediate gray layer	10	4.61121654510498	Midbrain
EE1	female	EE	212.405197244147	15	Superior colliculus, optic layer	851	4.52153873443604	Midbrain
EE1	female	EE	212.405197244147	15	Superior colliculus, superficial gray layer	842	4.57113599777222	Midbrain
EE1	female	EE	212.405197244147	15	Superior colliculus, zonal layer	834	4.65580368041992	Midbrain
EE1	female	EE	372.836220980765	7	Supplemental somatosensory area, layer 1	873	5.21297597885132	Isocortex
EE1	female	EE	356.63598347527	8	Supplemental somatosensory area, layer 2/3	806	4.71352291107178	Isocortex
EE1	female	EE	356.63598347527	8	Supplemental somatosensory area, layer 4	1035	4.29065752029419	Isocortex
EE1	female	EE	356.63598347527	8	Supplemental somatosensory area, layer 5	1090	4.45207786560059	Isocortex
EE1	female	EE	356.63598347527	8	Supplemental somatosensory area, layer 6a	862	4.17649459838867	Isocortex
EE1	female	EE	337.289476239156	9	Supplemental somatosensory area, layer 6b	893	4.18914413452148	Isocortex
EE1	female	EE	212.405197244147	15	Suprageniculate nucleus	325	4.80429220199585	Thalamus
EE1	female	EE	212.405197244147	15	Supramammillary nucleus	525	4.42811918258667	Hypothalamus
EE1	female	EE	295.484436305621	11	Supraoptic nucleus	390	4.38790512084961	Hypothalamus
EE1	female	EE	419.789760237933	5	Taenia tecta, dorsal part	597	3.7908890247345	Olfactory areas
EE1	female	EE	419.789760237933	5	Taenia tecta, ventral part	605	4.09235191345215	Olfactory areas
EE1	female	EE	250.710406210947	13	Temporal association areas, layer 1	97	5.30215454101562	Isocortex
EE1	female	EE	250.710406210947	13	Temporal association areas, layer 2/3	1127	4.73413610458374	Isocortex
EE1	female	EE	250.710406210947	13	Temporal association areas, layer 4	234	4.72560596466064	Isocortex
EE1	female	EE	250.710406210947	13	Temporal association areas, layer 5	289	4.46526718139648	Isocortex
EE1	female	EE	250.710406210947	13	Temporal association areas, layer 6a	729	4.25462245941162	Isocortex
EE1	female	EE	250.710406210947	13	Temporal association areas, layer 6b	786	4.24547863006592	Isocortex
EE1	female	EE	316.292496046631	10	Thalamus	549	4.69774532318115	Thalamus
EE1	female	EE	316.292496046631	10	Triangular nucleus of septum	581	4.20865297317505	Pallidum
EE1	female	EE	267.895968088984	12	Tuberal nucleus	614	4.54136323928833	Hypothalamus
EE1	female	EE	230.841646615636	14	Tuberomammillary nucleus, ventral part	1	4.49065971374512	Hypothalamus
EE1	female	EE	62.0160914097193	23	Uvula (IX)	957	4.31165075302124	Cerebellum
EE1	female	EE	337.289476239156	9	Vascular organ of the lamina terminalis	763	4.26416826248169	Hypothalamus
EE1	female	EE	267.895968088984	12	Ventral auditory area, layer 1	959	5.3862886428833	Isocortex
EE1	female	EE	250.710406210947	13	Ventral auditory area, layer 2/3	755	4.83481168746948	Isocortex
EE1	female	EE	250.710406210947	13	Ventral auditory area, layer 4	990	4.68269300460815	Isocortex
EE1	female	EE	250.710406210947	13	Ventral auditory area, layer 5	1023	4.5076150894165	Isocortex
EE1	female	EE	250.710406210947	13	Ventral auditory area, layer 6a	520	4.24575424194336	Isocortex
EE1	female	EE	250.710406210947	13	Ventral auditory area, layer 6b	598	4.22279644012451	Isocortex
EE1	female	EE	295.484436305621	11	Ventral medial nucleus of the thalamus	685	4.52515745162964	Thalamus
EE1	female	EE	267.895968088984	12	Ventral part of the lateral geniculate complex	178	4.714674949646	Thalamus
EE1	female	EE	250.710406210947	13	Ventral posteromedial nucleus of the thalamus, parvicellular part	741	4.71507453918457	Thalamus
EE1	female	EE	230.841646615636	14	Ventral premammillary nucleus	1004	4.45574283599854	Hypothalamus
EE1	female	EE	316.292496046631	10	Ventrolateral preoptic nucleus	689	4.37972640991211	Hypothalamus
EE1	female	EE	267.895968088984	12	Ventromedial hypothalamic nucleus	693	4.34168720245361	Hypothalamus
EE1	female	EE	316.292496046631	10	Ventromedial preoptic nucleus	576073699	4.27017831802368	Hypothalamus
EE1	female	EE	337.289476239156	9	Visceral area, layer 1	897	5.24849939346313	Isocortex
EE1	female	EE	337.289476239156	9	Visceral area, layer 2/3	1106	4.64484405517578	Isocortex
EE1	female	EE	337.289476239156	9	Visceral area, layer 4	1010	4.35550546646118	Isocortex
EE1	female	EE	337.289476239156	9	Visceral area, layer 5	1058	4.41428565979004	Isocortex
EE1	female	EE	337.289476239156	9	Visceral area, layer 6a	857	4.10620021820068	Isocortex
EE1	female	EE	316.292496046631	10	Visceral area, layer 6b	849	4.07431936264038	Isocortex
EE1	female	EE	295.484436305621	11	Xiphoid thalamic nucleus	560581559	4.2521014213562	Thalamus
EE1	female	EE	295.484436305621	11	Zona incerta	797	4.64958667755127	Hypothalamus
EE1	female	EE	230.841646615636	14	posteromedial visual area, layer 1	805	5.08895206451416	Isocortex
EE1	female	EE	230.841646615636	14	posteromedial visual area, layer 2/3	41	4.61320543289185	Isocortex
EE1	female	EE	230.841646615636	14	posteromedial visual area, layer 4	501	4.7151083946228	Isocortex
EE1	female	EE	230.841646615636	14	posteromedial visual area, layer 5	565	4.56286144256592	Isocortex
EE1	female	EE	230.841646615636	14	posteromedial visual area, layer 6a	257	4.36759090423584	Isocortex
EE1	female	EE	230.841646615636	14	posteromedial visual area, layer 6b	469	4.26261234283447	Isocortex
EE2	female	EE	453.946898792868	3	Accessory olfactory bulb, glomerular layer	188	4.69606876373291	Olfactory areas
EE2	female	EE	474.766915893598	2	Accessory olfactory bulb, granular layer	196	3.63056564331055	Olfactory areas
EE2	female	EE	474.766915893598	2	Accessory olfactory bulb, mitral layer	204	3.58079290390015	Olfactory areas
EE2	female	EE	288.528448914225	12	Accessory supraoptic group	332	3.98795485496521	Hypothalamus
EE2	female	EE	453.946898792868	3	Agranular insular area, dorsal part, layer 1	996	5.14329290390015	Isocortex
EE2	female	EE	453.946898792868	3	Agranular insular area, dorsal part, layer 2/3	328	4.51504468917847	Isocortex
EE2	female	EE	430.238770732799	4	Agranular insular area, dorsal part, layer 5	1101	4.21288967132568	Isocortex
EE2	female	EE	430.238770732799	4	Agranular insular area, dorsal part, layer 6a	783	3.96638584136963	Isocortex
EE2	female	EE	396.750126112022	6	Agranular insular area, dorsal part, layer 6b	831	4.06245231628418	Isocortex
EE2	female	EE	367.60610282379	8	Agranular insular area, posterior part, layer 1	120	4.86087322235107	Isocortex
EE2	female	EE	348.717421534839	9	Agranular insular area, posterior part, layer 2/3	163	4.25979995727539	Isocortex
EE2	female	EE	348.717421534839	9	Agranular insular area, posterior part, layer 5	344	4.16467046737671	Isocortex
EE2	female	EE	348.717421534839	9	Agranular insular area, posterior part, layer 6a	314	4.02611827850342	Isocortex
EE2	female	EE	312.279372142277	11	Agranular insular area, posterior part, layer 6b	355	3.96353793144226	Isocortex
EE2	female	EE	430.238770732799	4	Agranular insular area, ventral part, layer 1	704	4.98129177093506	Isocortex
EE2	female	EE	430.238770732799	4	Agranular insular area, ventral part, layer 2/3	694	4.37043523788452	Isocortex
EE2	female	EE	430.238770732799	4	Agranular insular area, ventral part, layer 5	800	4.14800977706909	Isocortex
EE2	female	EE	412.49235812447	5	Agranular insular area, ventral part, layer 6a	675	3.89949131011963	Isocortex
EE2	female	EE	396.750126112022	6	Agranular insular area, ventral part, layer 6b	699	3.80461311340332	Isocortex
EE2	female	EE	312.279372142277	11	Anterior amygdalar area	23	4.21885299682617	Striatum
EE2	female	EE	288.528448914225	12	Anterior area, layer 1	312782550	5.01275205612183	Isocortex
EE2	female	EE	288.528448914225	12	Anterior area, layer 2/3	312782554	4.48589468002319	Isocortex
EE2	female	EE	288.528448914225	12	Anterior area, layer 4	312782558	4.40326976776123	Isocortex
EE2	female	EE	288.528448914225	12	Anterior area, layer 5	312782562	4.24226999282837	Isocortex
EE2	female	EE	268.753171637514	13	Anterior area, layer 6a	312782566	3.96031188964844	Isocortex
EE2	female	EE	268.753171637514	13	Anterior area, layer 6b	312782570	3.84784841537476	Isocortex
EE2	female	EE	430.238770732799	4	Anterior cingulate area, dorsal part, layer 1	935	4.93230390548706	Isocortex
EE2	female	EE	430.238770732799	4	Anterior cingulate area, dorsal part, layer 2/3	211	4.33629989624023	Isocortex
EE2	female	EE	430.238770732799	4	Anterior cingulate area, dorsal part, layer 5	1015	4.2720193862915	Isocortex
EE2	female	EE	412.49235812447	5	Anterior cingulate area, dorsal part, layer 6a	919	3.96581625938416	Isocortex
EE2	female	EE	396.750126112022	6	Anterior cingulate area, dorsal part, layer 6b	927	3.91372036933899	Isocortex
EE2	female	EE	378.471083498211	7	Anterior cingulate area, ventral part, 6a	810	3.85475301742554	Isocortex
EE2	female	EE	378.471083498211	7	Anterior cingulate area, ventral part, 6b	819	3.73157978057861	Isocortex
EE2	female	EE	396.750126112022	6	Anterior cingulate area, ventral part, layer 1	588	4.9273738861084	Isocortex
EE2	female	EE	378.471083498211	7	Anterior cingulate area, ventral part, layer 2/3	296	4.29106569290161	Isocortex
EE2	female	EE	378.471083498211	7	Anterior cingulate area, ventral part, layer 5	772	4.12353229522705	Isocortex
EE2	female	EE	312.279372142277	11	Anterior hypothalamic nucleus	88	4.16044950485229	Hypothalamus
EE2	female	EE	453.946898792868	3	Anterior olfactory nucleus	159	3.69678568840027	Olfactory areas
EE2	female	EE	348.717421534839	9	Anterodorsal preoptic nucleus	72	4.16205406188965	Hypothalamus
EE2	female	EE	233.502985543484	15	Anterolateral visual area, layer 1	1074	4.91992330551147	Isocortex
EE2	female	EE	233.502985543484	15	Anterolateral visual area, layer 2/3	905	4.48676824569702	Isocortex
EE2	female	EE	233.502985543484	15	Anterolateral visual area, layer 4	1114	4.46468019485474	Isocortex
EE2	female	EE	233.502985543484	15	Anterolateral visual area, layer 5	233	4.31954288482666	Isocortex
EE2	female	EE	233.502985543484	15	Anterolateral visual area, layer 6a	601	4.02020168304443	Isocortex
EE2	female	EE	233.502985543484	15	Anterolateral visual area, layer 6b	649	4.04958152770996	Isocortex
EE2	female	EE	312.279372142277	11	Anteromedial nucleus, dorsal part	1096	4.34655570983887	Thalamus
EE2	female	EE	312.279372142277	11	Anteromedial nucleus, ventral part	1104	4.28928756713867	Thalamus
EE2	female	EE	268.753171637514	13	Anteromedial visual area, layer 1	281	4.97362661361694	Isocortex
EE2	female	EE	268.753171637514	13	Anteromedial visual area, layer 2/3	1066	4.38516664505005	Isocortex
EE2	female	EE	268.753171637514	13	Anteromedial visual area, layer 4	401	4.40580415725708	Isocortex
EE2	female	EE	268.753171637514	13	Anteromedial visual area, layer 5	433	4.2627158164978	Isocortex
EE2	female	EE	268.753171637514	13	Anteromedial visual area, layer 6a	1046	3.9969527721405	Isocortex
EE2	female	EE	268.753171637514	13	Anteromedial visual area, layer 6b	441	3.85338521003723	Isocortex
EE2	female	EE	312.279372142277	11	Anteroventral nucleus of thalamus	255	4.16966247558594	Thalamus
EE2	female	EE	348.717421534839	9	Anteroventral periventricular nucleus	272	4.27870225906372	Hypothalamus
EE2	female	EE	326.791892744442	10	Anteroventral preoptic nucleus	263	4.33654499053955	Hypothalamus
EE2	female	EE	177.496216389652	18	Area prostriata	484682508	4.02853679656982	Hippocampal formation
EE2	female	EE	117.335828994818	21	Barrington's nucleus	280	4.11768531799316	Pons
EE2	female	EE	312.279372142277	11	Basolateral amygdalar nucleus, anterior part	303	3.989670753479	Cortical subplate
EE2	female	EE	268.753171637514	13	Basolateral amygdalar nucleus, posterior part	311	3.97854018211365	Cortical subplate
EE2	female	EE	268.753171637514	13	Basolateral amygdalar nucleus, ventral part	451	4.11008214950562	Cortical subplate
EE2	female	EE	312.279372142277	11	Basomedial amygdalar nucleus, anterior part	327	4.01601028442383	Cortical subplate
EE2	female	EE	252.970025777408	14	Basomedial amygdalar nucleus, posterior part	334	3.80197310447693	Cortical subplate
EE2	female	EE	348.717421534839	9	Bed nuclei of the stria terminalis	351	4.13071775436401	Pallidum
EE2	female	EE	378.471083498211	7	Caudoputamen	672	4.03350353240967	Striatum
EE2	female	EE	288.528448914225	12	Central amygdalar nucleus, capsular part	544	3.99355173110962	Striatum
EE2	female	EE	288.528448914225	12	Central amygdalar nucleus, lateral part	551	3.8938844203949	Striatum
EE2	female	EE	312.279372142277	11	Central amygdalar nucleus, medial part	559	4.09729814529419	Striatum
EE2	female	EE	288.528448914225	12	Central lateral nucleus of the thalamus	575	4.34831047058105	Thalamus
EE2	female	EE	312.279372142277	11	Central medial nucleus of the thalamus	599	4.20863628387451	Thalamus
EE2	female	EE	137.310236473386	20	Cerebellum	512	4.40219402313232	Cerebellum
EE2	female	EE	396.750126112022	6	Claustrum	583	3.897292137146	Cortical subplate
EE2	female	EE	117.335828994818	21	Copula pyramidis	1033	4.25211524963379	Cerebellum
EE2	female	EE	312.279372142277	11	Cortical amygdalar area, anterior part	639	3.99164748191833	Olfactory areas
EE2	female	EE	252.970025777408	14	Cortical amygdalar area, posterior part, lateral zone	655	3.99514079093933	Olfactory areas
EE2	female	EE	252.970025777408	14	Cortical amygdalar area, posterior part, medial zone	663	3.89898753166199	Olfactory areas
EE2	female	EE	378.471083498211	7	Cortical subplate	703	4.05104637145996	Cortical subplate
EE2	female	EE	117.335828994818	21	Crus 1	1056	4.23589515686035	Cerebellum
EE2	female	EE	100.793858478945	22	Crus 2	1064	4.30063152313232	Cerebellum
EE2	female	EE	100.793858478945	22	Declive (VI)	936	4.2193808555603	Cerebellum
EE2	female	EE	312.279372142277	11	Dentate gyrus, granule cell layer	632	3.41679239273071	Hippocampal formation
EE2	female	EE	312.279372142277	11	Dentate gyrus, molecular layer	10703	3.88474535942078	Hippocampal formation
EE2	female	EE	288.528448914225	12	Dentate gyrus, polymorph layer	10704	4.01411247253418	Hippocampal formation
EE2	female	EE	378.471083498211	7	Diagonal band nucleus	596	4.25785064697266	Pallidum
EE2	female	EE	268.753171637514	13	Dorsal auditory area, layer 1	527	5.07069683074951	Isocortex
EE2	female	EE	268.753171637514	13	Dorsal auditory area, layer 2/3	600	4.49830532073975	Isocortex
EE2	female	EE	268.753171637514	13	Dorsal auditory area, layer 4	678	4.29512500762939	Isocortex
EE2	female	EE	268.753171637514	13	Dorsal auditory area, layer 5	252	4.25558996200562	Isocortex
EE2	female	EE	268.753171637514	13	Dorsal auditory area, layer 6a	156	3.93751001358032	Isocortex
EE2	female	EE	268.753171637514	13	Dorsal auditory area, layer 6b	243	3.92157983779907	Isocortex
EE2	female	EE	268.753171637514	13	Dorsal part of the lateral geniculate complex, ipsilateral zone	496345672	4.35407447814941	Thalamus
EE2	female	EE	268.753171637514	13	Dorsal part of the lateral geniculate complex, shell	496345664	4.40959882736206	Thalamus
EE2	female	EE	412.49235812447	5	Dorsal peduncular area	814	4.08361768722534	Olfactory areas
EE2	female	EE	233.502985543484	15	Dorsal premammillary nucleus	980	4.13510751724243	Hypothalamus
EE2	female	EE	213.002193045544	16	Dorsal terminal nucleus of the accessory optic tract	75	4.43708324432373	Midbrain
EE2	female	EE	268.753171637514	13	Dorsomedial nucleus of the hypothalamus	830	4.20787000656128	Hypothalamus
EE2	female	EE	268.753171637514	13	Ectorhinal area/Layer 1	836	4.78348112106323	Isocortex
EE2	female	EE	268.753171637514	13	Ectorhinal area/Layer 2/3	427	4.23791980743408	Isocortex
